timestamp,open,high,low,close
2017-11-10,2.40000000,3.90000000,2.40000000,2.90010000
2017-11-11,2.90010000,3.33750000,2.84010000,3.10000000
2017-11-12,3.12000000,3.29000000,2.85570000,3.00000000
2017-11-13,3.00000000,3.42720000,2.92000000,3.17000000
2017-11-14,3.01040000,3.35000000,2.88000000,3.21100000
2017-11-15,3.35000000,3.51010000,3.26010000,3.35010000
2017-11-16,3.36510000,3.36510000,2.98000000,2.98000000
2017-11-17,3.04880000,3.61000000,2.90000000,3.18790000
2017-11-18,3.12050000,3.36330000,3.01500000,3.08170000
2017-11-19,3.05120000,3.24270000,2.92510000,3.05490000
2017-11-20,3.02460000,3.30000000,2.87000000,3.06030000
2017-11-21,3.05110000,3.13820000,2.94990000,3.08500000
2017-11-22,2.95010000,3.09000000,2.80000000,2.90040000
2017-11-23,2.91070000,2.97100000,2.70030000,2.78270000
2017-11-24,2.80180000,3.19000000,2.38290000,2.81010000
2017-11-25,2.81290000,3.05160000,2.48530000,2.75630000
2017-11-26,2.76000000,2.92690000,2.60000000,2.79550000
2017-11-27,2.78090000,4.50670000,2.58000000,3.26440000
2017-11-28,3.26440000,3.56990000,2.78940000,2.92220000
2017-11-29,2.95180000,3.27560000,2.71210000,2.92040000
2017-11-30,2.89110000,3.94780000,2.60150000,3.39560000
2017-12-01,3.47450000,4.13830000,3.15020000,4.03180000
2017-12-02,4.02950000,4.77940000,3.75290000,4.65640000
2017-12-03,4.67700000,5.29850000,3.85580000,4.20880000
2017-12-04,4.14910000,4.16600000,3.52000000,3.60000000
2017-12-05,3.60000000,4.08000000,3.25800000,3.48000000
2017-12-06,3.54000000,3.67470000,2.96660000,3.18490000
2017-12-07,3.13780000,3.33250000,2.48530000,2.63360000
2017-12-08,2.63650000,3.97380000,2.61020000,3.00740000
2017-12-09,3.00730000,3.55870000,2.96180000,2.97150000
2017-12-10,2.96180000,3.16400000,2.70000000,2.77050000
2017-12-11,2.77050000,2.83550000,2.45570000,2.65870000
2017-12-12,2.65000000,3.06000000,2.49110000,2.66020000
2017-12-13,2.63250000,2.92300000,2.50000000,2.66260000
